Date,Open,High,Low,Close,Volume,Adj Close
2008-01-30,135.580002,138.53999299999998,134.600006,134.91000400000001,334939200,111.101593
2008-01-31,133.399994,138.53999299999998,133.199997,137.369995,343680800,113.127455
2008-02-01,137.940002,139.610001,137.520004,139.580002,206843600,114.947448
2008-02-04,139.21000700000002,139.300003,137.639999,137.820007,124694300,113.498051
2008-02-05,135.940002,136.25,133.669998,134.130005,286882500,110.459246
2008-02-06,134.580002,135.25,132.41000400000001,133.050003,250792900,109.56983899999999
2008-02-07,131.800003,134.78999299999998,131.729996,133.929993,297368100,110.294531
2008-02-08,133.08999599999999,134.220001,132.100006,133.070007,221643500,109.58631299999999
2008-02-11,133.100006,134.229996,132.03999299999998,133.75,188576300,110.146303
2008-02-12,134.91000400000001,136.309998,133.979996,134.990005,256654400,111.167477
2008-02-13,136.009995,137.059998,135.139999,136.369995,181967800,112.303931
2008-02-14,136.949997,137.0,134.78999299999998,135.169998,215207200,111.31570500000001
2008-02-15,134.5,135.220001,133.91000400000001,135.139999,154110300,111.291
2008-02-19,136.720001,136.889999,134.610001,135.520004,145190000,111.60394299999999
2008-02-20,133.990005,136.550003,133.759995,135.919998,220085700,111.933348
2008-02-21,136.66000400000001,137.009995,134.070007,134.78999299999998,201051200,111.002762
2008-02-22,134.970001,135.850006,132.860001,135.619995,205491000,111.68628799999999
2008-02-25,135.53999299999998,137.649994,134.779999,137.330002,190107000,113.09451899999999
2008-02-26,136.75,138.949997,136.5,138.360001,212420700,113.942748
2008-02-27,137.559998,139.139999,137.41000400000001,138.220001,168395800,113.827455
2008-02-28,137.240005,137.96000700000002,136.550003,136.869995,170831100,112.71569299999999
2008-02-29,135.600006,135.679993,132.779999,133.820007,252715200,110.203956
2008-03-03,133.139999,133.809998,132.240005,133.5,189483500,109.940422
2008-03-04,132.229996,133.399994,130.990005,132.990005,282513100,109.52042900000001
2008-03-05,133.419998,134.770004,132.33999599999999,133.830002,270681400,110.21218600000002
2008-03-06,132.979996,133.220001,130.550003,131.059998,247911700,107.931022
2008-03-07,129.770004,131.740005,128.580002,129.71000700000002,326434600,106.819272
2008-03-10,129.83999599999999,129.929993,127.589996,128.0,235683600,105.411041
2008-03-11,130.720001,132.720001,128.949997,132.600006,341440600,109.199256
2008-03-12,132.740005,133.770004,131.16000400000001,131.360001,229161100,108.178082
2008-03-13,129.610001,132.639999,128.600006,131.649994,351504200,108.416898
2008-03-14,132.770004,132.809998,127.779999,129.610001,484687800,106.736915
2008-03-17,126.57,129.259995,126.07,128.300003,405311100,105.658101
2008-03-18,130.619995,133.690002,129.979996,133.630005,334416600,110.04748400000001
2008-03-19,134.139999,134.649994,130.03999299999998,130.320007,345971600,107.32162199999999
2008-03-20,130.050003,132.91000400000001,129.259995,132.080002,245320700,109.30951999999999
2008-03-24,133.309998,135.809998,133.240005,134.720001,208977300,111.494386
2008-03-25,134.860001,135.550003,133.770004,134.850006,192947200,111.601978
2008-03-26,134.46000700000002,135.08999599999999,133.110001,133.199997,196934300,110.236429
2008-03-27,134.199997,134.440002,132.360001,132.779999,225153200,109.88883799999999
2008-03-28,132.990005,133.360001,131.059998,131.509995,180896100,108.837781
2008-03-31,131.28999299999998,132.729996,131.08999599999999,131.970001,166692100,109.218483
2008-04-01,133.610001,136.83999599999999,133.509995,136.610001,254547300,113.058551
2008-04-02,137.050003,137.669998,135.979996,136.699997,210910800,113.133032
2008-04-03,135.96000700000002,137.440002,135.71000700000002,137.03999299999998,175884800,113.41441299999998
2008-04-04,137.119995,137.96000700000002,136.119995,136.889999,204446800,113.290278
2008-04-07,137.869995,138.570007,136.740005,136.96000700000002,154245500,113.348216
2008-04-08,136.190002,136.919998,135.949997,136.820007,148937300,113.232353
2008-04-09,136.610001,136.800003,134.889999,135.830002,195610600,112.413023
2008-04-10,135.419998,136.669998,134.899994,136.020004,192967800,112.570269
2008-04-11,134.490005,135.119995,133.009995,133.380005,222973300,110.38540400000001
2008-04-14,133.190002,133.53999299999998,132.550003,132.929993,160522000,110.012973
2008-04-15,133.580002,133.690002,132.330002,133.240005,172389200,110.26953999999999
2008-04-16,134.53999299999998,136.91000400000001,134.520004,136.850006,189268900,113.25718
2008-04-17,136.020004,137.25,135.66000400000001,137.050003,179665700,113.422697
2008-04-18,138.940002,139.559998,138.259995,138.479996,218530600,114.60616
2008-04-21,138.229996,138.979996,137.850006,138.550003,118587400,114.664098
2008-04-22,138.190002,138.309998,136.899994,137.940002,162166000,114.15926100000001
2008-04-23,138.08999599999999,138.779999,137.119995,137.720001,193309000,113.97718799999998
2008-04-24,138.080002,139.740005,137.03999299999998,138.320007,229381300,114.473754
2008-04-25,139.399994,139.889999,137.91000400000001,139.600006,190788100,115.53308200000001
2008-04-28,139.880005,140.25,139.380005,139.630005,105610200,115.55790900000001
2008-04-29,139.389999,139.729996,138.610001,139.080002,125514100,115.102726
2008-04-30,139.28999299999998,140.58999599999999,138.259995,138.259995,208395900,114.42408700000001
2008-05-01,138.380005,141.119995,138.270004,141.119995,187279500,116.791026
2008-05-02,142.33999599999999,142.369995,140.559998,141.509995,181585500,117.11379
2008-05-05,141.050003,141.610001,140.41000400000001,140.830002,118504500,116.551027
2008-05-06,140.020004,142.199997,139.690002,142.050003,179339800,117.560701
2008-05-07,141.889999,142.03999299999998,139.130005,139.520004,199267300,115.466872
2008-05-08,139.740005,140.320007,138.979996,139.16000400000001,178321200,115.168935
2008-05-09,138.600006,139.389999,138.449997,138.899994,152588200,114.953751
2008-05-12,139.25,140.559998,138.729996,140.46000700000002,147865900,116.24481899999999
2008-05-13,140.800003,140.889999,139.729996,140.479996,159132200,116.261362
2008-05-14,141.070007,142.199997,140.46000700000002,140.770004,181910800,116.501373
2008-05-15,141.03999299999998,142.630005,140.830002,142.529999,166927000,117.95794599999999
2008-05-16,142.860001,142.869995,141.610001,142.66000400000001,204236800,118.06553799999999
2008-05-19,142.809998,144.300003,142.300003,143.050003,165664400,118.388302
2008-05-20,142.270004,142.33999599999999,141.0,141.889999,178552100,117.42828200000001
2008-05-21,141.809998,142.119995,139.0,139.490005,252724800,115.442045
2008-05-22,139.429993,140.169998,139.0,139.509995,170820400,115.45858799999999
2008-05-23,139.050003,139.66000400000001,137.520004,137.639999,181376400,113.910979
2008-05-27,137.800003,139.0,137.529999,138.66000400000001,168322900,114.75513500000001
2008-05-28,139.169998,140.0,138.0,139.300003,181288100,115.28479899999999
2008-05-29,139.130005,140.929993,139.080002,140.0,173927200,115.864117
2008-05-30,140.470001,140.740005,139.940002,140.350006,117362000,116.153782
2008-06-02,139.830002,139.860001,138.0,138.899994,181069900,114.953751
2008-06-03,139.300003,139.619995,137.229996,138.08999599999999,271965700,114.283397
2008-06-04,137.699997,139.16000400000001,137.46000700000002,138.020004,246637700,114.225471
2008-06-05,138.580002,140.889999,138.320007,140.779999,237867100,116.50964499999999
2008-06-06,139.550003,139.800003,136.220001,136.28999299999998,384276300,112.79371200000001
2008-06-09,136.860001,137.5,135.41000400000001,136.619995,228263900,113.066822
2008-06-10,135.669998,137.100006,135.350006,135.940002,260234900,112.50406000000001
2008-06-11,135.970001,136.259995,133.929993,133.940002,283890100,110.848858
2008-06-12,134.600006,135.869995,133.520004,134.449997,252791800,111.27093
2008-06-13,135.169998,136.520004,134.419998,136.149994,244726900,112.677849
2008-06-16,135.550003,136.929993,135.46000700000002,136.229996,185832500,112.74405800000001
2008-06-17,137.070007,137.119995,135.369995,135.570007,191707700,112.197852
2008-06-18,134.690002,135.520004,133.71000700000002,134.25,265893000,111.10541200000002
2008-06-19,134.149994,135.240005,133.5,134.419998,304204900,111.246103
2008-06-20,132.83999599999999,133.08999599999999,131.220001,131.580002,289275700,109.440393
2008-06-23,132.08999599999999,132.229996,131.320007,131.449997,165096400,109.33226200000001
2008-06-24,131.050003,132.440002,130.190002,131.190002,267300600,109.11601499999999
2008-06-25,131.720001,133.399994,131.240005,131.809998,287853900,109.63168999999999
2008-06-26,130.570007,131.419998,128.080002,128.229996,297775000,106.654058
2008-06-27,128.279999,128.860001,127.040001,127.529999,303423400,106.07184199999999
2008-06-30,127.889999,128.91000400000001,127.300003,127.980003,258842600,106.446129
2008-07-01,126.519997,128.470001,125.93,128.380005,388622000,106.778826
2008-07-02,128.78999299999998,129.16000400000001,125.949997,126.18,288064600,104.948994
2008-07-03,127.110001,127.110001,124.989998,126.309998,239352500,105.05711799999999
2008-07-07,126.790001,127.339996,123.91999799999999,125.019997,372427300,103.984172
2008-07-08,124.989998,127.389999,124.199997,127.239998,375973700,105.83063700000001
2008-07-09,127.5,127.739998,124.389999,124.790001,336729400,103.792875
2008-07-10,124.43,125.790001,123.58000200000001,125.300003,436475700,104.217065
2008-07-11,123.970001,125.900002,122.489998,123.839996,481124600,103.002718
2008-07-14,125.260002,125.5,122.400002,122.720001,322720800,102.071173
2008-07-15,121.800003,123.489998,120.019997,120.989998,502502500,100.63226
2008-07-16,121.449997,124.57,121.099998,123.959999,371642900,103.102529
2008-07-17,125.139999,126.260002,124.089996,125.199997,375490600,104.13388499999999
2008-07-18,126.16999799999999,126.41999799999999,125.150002,125.980003,267030100,104.782648
2008-07-21,126.510002,126.800003,125.190002,126.050003,222863000,104.84087
2008-07-22,125.150002,127.800003,124.849998,127.480003,296904200,106.03025900000002
2008-07-23,127.889999,129.149994,127.550003,128.169998,311698400,106.604155
2008-07-24,128.33999599999999,128.41000400000001,125.160004,125.510002,248634500,104.391729
2008-07-25,125.889999,126.489998,125.16999799999999,125.480003,219131000,104.366778
2008-07-28,125.510002,126.059998,123.41999799999999,123.639999,205201300,102.836373
2008-07-29,123.980003,126.379997,123.639999,126.279999,261505600,105.03216699999999
2008-07-30,127.110001,128.600006,126.279999,128.529999,354710000,106.903582
2008-07-31,127.400002,128.570007,126.629997,126.83000200000001,277402100,105.489626
2008-08-01,127.120003,127.279999,125.459999,126.160004,248690900,104.93236200000001
2008-08-04,126.040001,126.139999,124.760002,124.989998,188239600,103.959221
2008-08-05,126.019997,128.559998,124.970001,128.360001,251577600,106.762188
2008-08-06,128.020004,129.300003,127.480003,128.929993,209555400,107.236273
2008-08-07,127.959999,128.440002,126.540001,127.010002,246312500,105.63933999999999
2008-08-08,126.58000200000001,129.929993,126.379997,129.369995,260811700,107.60224099999999
2008-08-11,129.470001,131.509995,129.229996,130.71000700000002,249425800,108.716783
2008-08-12,130.279999,130.699997,128.729996,129.350006,213200800,107.58561499999999
2008-08-13,128.78999299999998,129.649994,127.66999799999999,128.570007,256393200,106.93685900000001
2008-08-14,127.839996,130.279999,127.75,129.53999299999998,239555300,107.74363500000001
2008-08-15,129.929993,130.5,129.300003,130.169998,181000800,108.26763600000001
2008-08-18,130.429993,130.479996,127.660004,128.389999,172275100,106.787139
2008-08-19,127.41999799999999,127.690002,126.529999,126.989998,194673700,105.622701
2008-08-20,127.389999,127.949997,126.339996,127.58000200000001,225498200,106.113432
2008-08-21,126.75,128.440002,126.599998,127.800003,180609800,106.296415
2008-08-22,128.669998,129.649994,127.800003,129.649994,167715300,107.835127
2008-08-25,128.800003,129.649994,126.75,127.019997,171936900,105.647653
2008-08-26,127.019997,127.870003,126.58000200000001,127.389999,159117200,105.955399
2008-08-27,127.550003,128.830002,127.300003,128.630005,171032800,106.98676100000002
2008-08-28,129.279999,130.33999599999999,129.110001,130.190002,167537100,108.284274
2008-08-29,129.729996,130.139999,128.509995,128.78999299999998,189195800,107.11983000000001
2008-09-02,130.029999,130.71000700000002,127.519997,127.989998,252364900,106.45444199999999
2008-09-03,127.879997,128.5,126.93,127.879997,251947000,106.36295
2008-09-04,126.970001,127.230003,123.959999,124.029999,340042500,103.160751
2008-09-05,123.290001,124.949997,122.0,124.41999799999999,289503400,103.485129
2008-09-08,128.03999299999998,128.240005,124.41999799999999,126.989998,364075300,105.622701
2008-09-09,127.099998,127.360001,122.800003,123.220001,377326800,102.487043
2008-09-10,123.889999,124.900002,122.550003,123.720001,298916600,102.902913
2008-09-11,122.120003,125.739998,121.599998,125.510002,375369400,104.391729
2008-09-12,124.290001,126.209999,123.83000200000001,126.089996,297851200,104.87413400000001
2008-09-15,121.629997,125.650002,119.889999,120.089996,483607000,99.88369200000001
2008-09-16,117.199997,122.32,117.0,122.099998,581744300,101.555492
2008-09-17,119.639999,121.849998,116.0,116.610001,624095600,96.989239
2008-09-18,118.050003,121.790001,113.800003,120.07,776114700,99.86706
2008-09-19,126.699997,128.0,123.33000200000001,124.120003,501087800,103.83317199999999
2008-09-22,124.449997,124.75,120.360001,121.309998,249966500,101.482449
2008-09-23,120.849998,122.019997,118.279999,118.550003,327470400,99.173563
2008-09-24,119.349998,120.0,117.790001,118.93,311818400,99.491451
2008-09-25,119.400002,121.910004,118.440002,120.790001,328253000,101.047444
2008-09-26,118.83000200000001,121.5,118.510002,120.849998,285917400,101.097635
2008-09-29,119.139999,119.339996,110.970001,111.379997,459562300,93.175461
2008-09-30,113.510002,116.800003,110.529999,115.989998,328154400,97.031979
2008-10-01,115.269997,116.690002,113.949997,116.059998,332783000,97.090537
2008-10-02,114.949997,115.110001,111.059998,111.849998,365337800,93.56864300000001
2008-10-03,112.860001,115.449997,109.68,110.339996,461798000,92.30544300000001
2008-10-06,107.150002,107.620003,100.639999,104.720001,610637500,87.60401
2008-10-07,106.839996,107.33000200000001,99.650002,100.029999,540012100,83.680566
2008-10-08,97.519997,102.18,96.809998,97.510002,725414800,81.572451
2008-10-09,99.660004,100.620003,90.25,90.699997,534485200,75.875509
2008-10-10,86.760002,93.940002,83.58000200000001,88.5,871026300,74.03509100000001
2008-10-13,93.870003,101.349998,89.949997,101.349998,455584000,84.784818
2008-10-14,104.699997,105.529999,97.110001,99.849998,546268300,83.529986
2008-10-15,97.459999,97.800003,89.709999,90.019997,484627500,75.306652
2008-10-16,91.290001,94.769997,86.540001,93.769997,708811200,78.443732
2008-10-17,91.989998,98.589996,91.650002,93.209999,476649000,77.975263
2008-10-20,95.349998,99.099998,94.089996,98.809998,321294200,82.659968
2008-10-21,96.970001,98.639999,95.220001,95.860001,356502000,80.192135
2008-10-22,93.199997,95.860001,87.529999,90.639999,516168000,75.82531800000001
2008-10-23,90.290001,92.449997,85.809998,91.690002,634666400,76.703703
2008-10-24,84.059998,89.91999799999999,84.0,87.040001,545812600,72.813722
2008-10-27,85.970001,89.510002,83.699997,83.949997,397288600,70.228765
2008-10-28,87.339996,94.239998,84.529999,93.760002,639939500,78.43537099999999
2008-10-29,93.769997,97.16999799999999,92.099998,93.08000200000001,531270100,77.866514
2008-10-30,95.779999,96.540001,92.900002,96.300003,414582100,80.560221
2008-10-31,95.08000200000001,98.57,94.480003,96.83000200000001,411394000,81.00359399999999
2008-11-03,96.779999,97.690002,95.949997,97.110001,205419400,81.23782800000001
2008-11-04,99.059998,100.860001,96.709999,100.410004,346793400,83.99846099999999
2008-11-05,99.199997,100.709999,95.0,96.190002,387844100,80.468199
2008-11-06,94.459999,95.440002,90.059998,90.860001,477721900,76.009361
2008-11-07,91.650002,94.0,90.5,93.860001,380391000,78.519025
2008-11-10,95.209999,95.529999,90.91999799999999,92.629997,301773000,77.49006
2008-11-11,90.760002,92.139999,88.650002,89.769997,418498200,75.097513
2008-11-12,88.230003,88.949997,85.120003,85.82,454330600,71.793125
2008-11-13,86.129997,91.730003,82.089996,91.16999799999999,753141900,76.268691
2008-11-14,89.410004,92.059998,86.519997,86.620003,540352300,72.46237099999999
2008-11-17,86.379997,88.559998,85.160004,85.470001,415254900,71.500332
2008-11-18,85.150002,87.220001,82.910004,87.08000200000001,523811800,72.847185
2008-11-19,85.910004,86.870003,80.91999799999999,81.5,558327600,68.179209
2008-11-20,80.129997,82.510002,75.050003,75.449997,814180400,63.11805
2008-11-21,77.459999,80.900002,74.339996,79.519997,718536500,66.522827
2008-11-24,81.91999799999999,86.989998,80.360001,85.029999,523305300,71.132246
2008-11-25,87.300003,87.510002,83.82,85.660004,454112400,71.659279
2008-11-26,84.300003,89.190002,84.239998,88.970001,370134200,74.428273
2008-11-28,88.629997,90.129997,88.480003,90.089996,118308100,75.36521
2008-12-01,87.510002,87.550003,81.860001,82.110001,369927100,68.68950699999999
2008-12-02,83.470001,85.489998,82.040001,85.269997,469508400,71.333017
2008-12-03,83.400002,87.83000200000001,83.139999,87.32,519863500,73.047957
2008-12-04,86.059998,88.050003,83.739998,85.300003,444173800,71.35811899999999
2008-12-05,83.650002,88.41999799999999,82.239998,87.93,471905300,73.558256
2008-12-08,90.339996,92.379997,88.08000200000001,91.0,412859300,76.126478
2008-12-09,90.370003,92.129997,88.980003,89.5,370790000,74.871646
2008-12-10,90.32,91.360001,89.0,90.110001,396187400,75.381945
2008-12-11,89.540001,91.0,87.370003,87.940002,365061000,73.56662299999999
2008-12-12,85.550003,89.07,85.199997,88.989998,415060400,74.445002
2008-12-15,89.019997,89.150002,86.290001,87.75,256694200,73.407675
2008-12-16,91.879997,92.019997,88.18,91.879997,377699500,76.86264399999999
2008-12-17,90.839996,92.43,90.059998,90.989998,281819800,76.118111
2008-12-18,91.400002,91.66999799999999,88.209999,89.290001,374673300,74.69596999999999
2008-12-19,89.099998,90.620003,88.089996,88.190002,301451300,74.374654
2008-12-22,88.58000200000001,88.66999799999999,85.489998,87.059998,243759500,73.42166999999999
2008-12-23,87.529999,87.93,85.800003,86.160004,221625200,72.662664
2008-12-24,86.449997,86.870003,86.0,86.660004,62061600,73.084336
2008-12-26,87.239998,87.300003,86.5,87.160004,74767700,73.50600899999999
2008-12-29,87.239998,87.33000200000001,85.599998,86.910004,127795900,73.29517299999999
2008-12-30,87.510002,89.050003,86.879997,88.970001,168256300,75.032463
2008-12-31,89.08000200000001,90.970001,88.870003,90.239998,193987200,76.103509
2009-01-02,90.440002,93.440002,89.849998,92.959999,227566300,78.39741
2009-01-05,92.629997,93.660004,91.889999,92.849998,240349700,78.304642
2009-01-06,93.639999,94.449997,92.68,93.470001,328260900,78.82751800000001
2009-01-07,92.0,92.260002,90.199997,90.66999799999999,280899200,76.466148
2009-01-08,90.160004,91.089996,89.66999799999999,91.040001,263834400,76.778188
2009-01-09,91.160004,91.32,85.360001,89.089996,330953600,75.13365999999999
2009-01-12,88.839996,88.910004,86.410004,86.949997,277858500,73.328901
2009-01-13,86.730003,87.879997,86.199997,87.110001,356432300,73.46383900000001
2009-01-14,85.540001,85.75,83.160004,84.370003,435491600,71.153074
2009-01-15,84.120003,85.25,81.720001,84.400002,532647300,71.178373
2009-01-16,85.860001,85.989998,83.050003,85.059998,399237200,71.734978
2009-01-20,84.230003,85.059998,80.050003,80.57,419855200,67.948358
2009-01-21,81.940002,84.239998,80.470001,84.050003,364360700,70.883204
2009-01-22,82.41999799999999,84.040001,81.16999799999999,82.75,427940300,69.786852
2009-01-23,80.900002,83.989998,80.57,83.110001,386800600,70.090457
2009-01-26,83.589996,85.360001,82.809998,83.68,317978800,70.571164
2009-01-27,84.129997,85.150002,83.300003,84.529999,273789700,71.28800600000001
2009-01-28,86.400002,87.949997,86.07,87.389999,330007000,73.699975
2009-01-29,86.110001,87.489998,84.470001,84.550003,294392500,71.304877
2009-01-30,84.980003,85.400002,82.209999,82.83000200000001,383383600,69.854321
2009-02-02,81.57,83.18,81.309998,82.58000200000001,288233300,69.643485
2009-02-03,83.099998,84.360001,82.220001,83.739998,278385800,70.621762
2009-02-04,84.300003,85.370003,83.040001,83.33000200000001,322989300,70.275994
2009-02-05,82.699997,85.290001,77.730003,84.57,417679400,71.321741
2009-02-06,84.860001,87.339996,84.68,86.980003,366101700,73.35420699999999
2009-02-09,86.959999,87.739998,86.32,87.099998,240075200,73.455404
2009-02-10,86.269997,87.029999,82.449997,83.110001,536212800,70.090457
2009-02-11,83.449997,84.050003,82.400002,83.599998,324442500,70.503694
2009-02-12,82.16999799999999,83.82,81.050003,83.660004,469302200,70.5543
2009-02-13,83.550003,84.239998,82.739998,82.760002,293998400,69.795287
2009-02-17,80.160004,82.959999,79.16999799999999,79.220001,478910100,66.809843
2009-02-18,79.790001,79.940002,78.279999,79.029999,362964800,66.64960500000001
2009-02-19,79.839996,80.150002,78.019997,78.18,316867500,65.932763
2009-02-20,76.730003,78.339996,75.769997,77.41999799999999,477176600,65.291818
2009-02-23,78.269997,78.269997,74.589996,74.650002,379641400,62.955753
2009-02-24,75.290001,77.949997,74.699997,77.480003,426260900,65.342423
2009-02-25,77.139999,78.41999799999999,75.629997,76.870003,461985800,64.82798199999999
2009-02-26,77.82,79.66999799999999,75.529999,75.620003,363353900,63.7738
2009-02-27,74.010002,75.690002,73.809998,73.93,470510900,62.348544
2009-03-02,72.519997,73.91999799999999,70.370003,70.599998,426452600,59.540201
2009-03-03,71.610001,71.699997,69.639999,70.07,443761000,59.093229
2009-03-04,71.230003,72.870003,70.07,71.730003,462753100,60.493186
2009-03-05,70.099998,71.730003,68.16999799999999,68.800003,485549400,58.022183
2009-03-06,69.400002,70.449997,67.099998,68.91999799999999,490470000,58.123380000000004
2009-03-09,67.949997,70.0,67.730003,68.110001,379905300,57.440272
2009-03-10,69.510002,72.370003,69.370003,72.16999799999999,406227900,60.864253000000005
2009-03-11,73.0,73.75,71.83000200000001,72.639999,356648300,61.260627
2009-03-12,72.620003,75.75,71.970001,75.5,409702700,63.672596
2009-03-13,76.010002,76.980003,74.730003,76.089996,337474700,64.170167
2009-03-16,76.959999,77.970001,75.809998,75.860001,360644900,63.976201
2009-03-17,76.07,78.360001,75.449997,78.18,356814300,65.932763
2009-03-18,77.809998,80.900002,77.07,79.93,473273200,67.408617
2009-03-19,80.93,81.0,78.690002,78.940002,428520400,66.573707
2009-03-20,78.760002,78.910004,76.529999,76.709999,371078200,65.156087
2009-03-23,78.739998,82.290001,78.309998,82.220001,419933300,69.83618299999999
2009-03-24,81.239998,82.360001,80.510002,80.599998,330271000,68.46018199999999
2009-03-25,81.230003,82.699997,79.059998,81.449997,441775100,69.18215500000001
2009-03-26,82.25,83.300003,81.32,83.110001,422025200,70.59213199999999
2009-03-27,82.050003,82.529999,81.309998,81.610001,322332300,69.31805899999999
2009-03-30,79.800003,79.870003,77.959999,78.790001,324108500,66.922803
2009-03-31,79.559998,81.08000200000001,79.050003,79.519997,364238300,67.54284799999999
2009-04-01,78.529999,81.41999799999999,78.33000200000001,81.059998,377018300,68.850897
2009-04-02,83.08000200000001,84.610001,81.129997,83.43,476230700,70.863934
2009-04-03,83.489998,84.279999,82.66999799999999,84.260002,284646300,71.568923
2009-04-06,83.339996,84.279999,82.290001,83.599998,264866600,71.008328
2009-04-07,82.25,82.650002,81.510002,81.650002,258947800,69.352035
2009-04-08,82.059998,82.940002,81.540001,82.529999,230402800,70.099489
2009-04-09,84.66999799999999,85.82,84.33000200000001,85.809998,269653500,72.88546099999999
2009-04-13,84.91999799999999,86.540001,84.58000200000001,85.83000200000001,224847500,72.902452
2009-04-14,85.029999,85.760002,84.08000200000001,84.349998,276598800,71.645364
2009-04-15,83.839996,85.41999799999999,83.610001,85.25,250726100,72.409809
2009-04-16,85.93,87.150002,84.769997,86.5,335202900,73.471536
2009-04-17,86.83000200000001,87.650002,86.139999,87.08000200000001,262649000,73.964179
2009-04-20,85.540001,87.050003,83.339996,83.43,293690100,70.863934
2009-04-21,82.82,85.129997,82.75,85.059998,114090900,72.248424
2009-04-22,84.290001,86.339996,84.07,84.540001,340395200,71.806749
2009-04-23,84.709999,85.41999799999999,83.629997,85.370003,324903700,72.511737
2009-04-24,86.029999,87.309998,85.690002,86.660004,287703000,73.60744100000001
2009-04-27,85.68,87.010002,85.540001,85.839996,289581600,72.91094100000001
2009-04-28,84.970001,86.589996,84.760002,85.57,247926300,72.681611
2009-04-29,86.519997,88.360001,86.300003,87.389999,311505700,74.227486
2009-04-30,88.550003,89.019997,86.91999799999999,87.41999799999999,301419800,74.252966
2009-05-01,87.440002,88.209999,86.720001,87.889999,236110300,74.65217700000001
2009-05-04,88.550003,90.940002,88.379997,90.879997,287120000,77.191827
2009-05-05,90.57,90.93,89.839996,90.57,243036300,76.92852099999999
2009-05-06,91.68,92.199997,90.610001,92.139999,291941000,78.26205
2009-05-07,93.010002,93.150002,90.279999,90.860001,317728000,77.174842
2009-05-08,92.029999,93.220001,91.440002,92.980003,299081700,78.975534
2009-05-11,91.699997,92.110001,91.040001,91.239998,247923600,77.49760500000001
2009-05-12,91.629997,91.83000200000001,89.849998,90.970001,282431300,77.268275
2009-05-13,89.739998,90.010002,88.5,88.68,269619100,75.323189
2009-05-14,88.720001,90.120003,88.5,89.440002,260098700,75.968721
2009-05-15,89.370003,90.0,88.150002,88.709999,271502700,75.34867
2009-05-18,89.550003,91.339996,88.57,91.230003,241447400,77.48911600000001
2009-05-19,91.18,91.970001,90.809998,91.120003,206102200,77.39568299999999
2009-05-20,91.949997,92.800003,90.410004,90.510002,285722200,76.87756
2009-05-21,89.459999,89.800003,88.260002,89.209999,258988400,75.773361
2009-05-22,89.459999,90.0,88.68,89.019997,166811900,75.611976
2009-05-26,88.360001,91.559998,88.32,91.300003,236318500,77.548572
2009-05-27,91.440002,91.75,89.529999,89.66999799999999,246015800,76.164076
2009-05-28,90.459999,91.339996,89.099998,90.91999799999999,289095000,77.225803
2009-05-29,91.41999799999999,93.699997,90.68,92.529999,258641500,78.593308
2009-06-01,93.66999799999999,95.16999799999999,93.43,94.769997,276246800,80.495922
2009-06-02,94.400002,95.370003,94.230003,94.849998,230874500,80.563874
2009-06-03,94.040001,94.129997,92.760002,93.650002,235310500,79.544618
2009-06-04,94.0,94.66999799999999,93.300003,94.529999,210102300,80.29207199999999
2009-06-05,95.489998,95.66999799999999,93.800003,94.550003,284257900,80.309063
2009-06-08,93.839996,95.099998,93.040001,94.160004,238565100,79.977805
2009-06-09,94.690002,95.139999,94.019997,94.639999,225125500,80.38550500000001
2009-06-10,95.480003,95.489998,93.190002,94.400002,296100400,80.181655
2009-06-11,94.58000200000001,96.110001,94.559998,94.82,275414200,80.538394
2009-06-12,94.400002,95.139999,94.0,95.08000200000001,184361800,80.759235
2009-06-15,93.959999,94.019997,92.400002,92.900002,224190500,78.90758199999999
2009-06-16,93.230003,93.290001,91.58000200000001,91.639999,227319000,77.83735899999999
2009-06-17,91.599998,92.33000200000001,90.83000200000001,91.550003,223445200,77.760918
2009-06-18,91.690002,92.66999799999999,91.25,92.220001,211725100,78.33000200000001
2009-06-19,92.58000200000001,92.699997,91.519997,92.040001,215655600,78.61871500000001
2009-06-22,91.139999,91.190002,89.25,89.279999,251913600,76.261177
2009-06-23,89.470001,89.879997,88.849998,89.349998,188309800,76.32096899999999
2009-06-24,90.160004,91.08000200000001,89.599998,90.120003,211577700,76.978691
2009-06-25,89.66999799999999,92.16999799999999,89.57,92.08000200000001,279411000,78.652883
2009-06-26,91.769997,92.239998,91.269997,91.839996,167579000,78.447875
2009-06-29,92.110001,92.82,91.599998,92.699997,168481300,79.18247
2009-06-30,92.720001,93.059998,91.269997,91.949997,228888200,78.54183499999999
2009-07-01,92.339996,93.230003,92.209999,92.33000200000001,173041100,78.866428
2009-07-02,91.129997,92.360001,89.760002,89.809998,212309900,76.713891
2009-07-06,88.940002,89.93,88.660004,89.800003,174499600,76.705354
2009-07-07,89.709999,89.82,88.0,88.059998,197088900,75.219076
2009-07-08,88.589996,88.800003,87.0,88.0,248050500,75.167828
2009-07-09,88.610001,88.900002,87.910004,88.16999799999999,163777600,75.313037
2009-07-10,87.699997,88.489998,87.349998,87.959999,173520300,75.13365999999999
2009-07-13,88.309998,90.16999799999999,87.589996,90.099998,217413500,76.96160400000001
2009-07-14,90.379997,90.690002,89.730003,90.610001,181487400,77.397238
2009-07-15,91.809998,93.510002,90.68,93.260002,220877900,79.660815
2009-07-16,93.0,94.510002,92.82,93.110001,231174500,79.532687
